mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2
TWiCe-Ideal,NONE,False,512,0,0.0,Mix38,0.45500722276190375,0.9381599403945717,1.6238507297950546,25786,0,0,0,0,0,0,16740897.195125002,100000000,100000001,100000000
TWiCe-Ideal,NONE,False,256,0,0.0,Mix38,0.4435923370807777,0.9195140445562295,1.6258482294090062,51690,0,0,0,0,0,0,17035388.261,100000000,100000001,100000000
TWiCe-Ideal,NONE,False,128,0,0.0,Mix38,0.42514605956648316,0.9189496269864038,1.533857652917402,103875,0,0,0,0,0,0,17503434.926250003,100000000,100000001,100000000
TWiCe-Ideal,NONE,False,64,0,0.0,Mix38,0.39476529377495595,0.7586973152054245,1.4139577510272368,206405,0,0,0,0,0,0,18325433.217687503,100000000,100000001,100000000
BlockHammer,NONE,False,4096,0,0.0,Mix38,1.1138909745569145,1.7489789067724117,2.5939716824412136,0,0,0,0,0,0,0,5226824.092875,100000000,100000001,100000000
BlockHammer,NONE,False,2048,0,0.0,Mix38,1.1289545386490023,1.779063307166574,2.632484591343754,0,0,0,0,0,0,0,5124157.875437501,100000000,100000001,100000000
BlockHammer,NONE,False,1024,0,0.0,Mix38,1.134817666519144,1.7891701176030452,2.660401173598732,0,0,0,0,0,0,0,5075279.4326875005,100000000,100000001,100000000
BlockHammer,NONE,False,512,0,0.0,Mix38,0.025732377,1.5899380990996006,2.672893724997084,0,0,0,0,0,0,0,131446205.9793125,77197131,100000001,100000000
BlockHammer,NONE,False,256,0,0.0,Mix38,0.016544067,0.026418752,1.780539719336373,0,0,0,0,0,0,0,130948661.5486875,49632201,79256256,100000000
BlockHammer,NONE,False,128,0,0.0,Mix38,0.007644232666666666,0.015916738333333333,0.1826873150587802,0,0,0,0,0,0,0,130629894.484,22932698,47750215,100000000
BlockHammer,NONE,False,64,0,0.0,Mix38,0.002110079,0.011475069333333334,0.024470411666666667,0,0,0,0,0,0,0,130325815.47525,6330237,34425208,73411235
AQUA,MEAN,False,4096,32,0.65,Mix47,2.408691725378125,0.47152925457793254,0.23256226594657856,0,0,0,0,0,1778,439,33548023.819562502,100000002,100000000,100000002
AQUA,MEAN,False,2048,32,0.65,Mix47,2.3728018779302618,0.45722762662228705,0.22182475047649453,0,0,0,0,0,3478,1075,36650611.91087501,100000003,100000000,100000001
AQUA,MEAN,False,1024,32,0.65,Mix47,2.2018619428626085,0.3904445962944215,0.17747162223464696,0,0,0,0,0,10346,3094,45120334.32987501,100000002,100000000,100000001
AQUA,MEAN,False,512,32,0.65,Mix47,1.8682517324904977,0.32095966632108724,0.13487292565745876,0,0,0,0,0,21870,8228,58373982.159875005,100000003,100000000,100000001
AQUA,MEAN,False,256,32,0.65,Mix47,1.3125607042906584,0.23236241958810921,0.08287647635219661,0,0,0,0,0,51117,22533,93016094.03837502,100000002,100000000,100000002
AQUA,MEAN,False,128,32,0.65,Mix47,0.7333335596889542,0.1156517419065211,0.0396689670589361,0,0,0,0,0,144801,68937,204485733.3419375,100000002,100000000,100000001
AQUA,MEAN,False,64,32,0.65,Mix47,0.4973716594132638,0.061938390100151744,0.021245973333333334,0,0,0,0,0,192961,89883,281421535.04625005,100000002,100000000,63737920
Graphene,MEAN,False,4096,32,0.65,Mix47,2.527035948146639,0.49383314501994013,0.24444960075562697,1944,0,0,0,0,0,0,30169946.840062503,100000003,100000000,100000001
Graphene,MEAN,False,2048,32,0.65,Mix47,2.568428995024876,0.49723410792678135,0.24474927759682294,3913,0,0,0,0,0,0,30104754.049812503,100000003,100000000,100000002
Graphene,MEAN,False,1024,32,0.65,Mix47,2.5923635659173363,0.49781587764028223,0.244414439096529,11224,0,0,0,0,0,0,30115842.6148125,100000002,100000000,100000002
Graphene,MEAN,False,512,32,0.65,Mix47,2.5942561199019494,0.49478862397433165,0.24141393484672508,31094,0,0,0,0,0,0,30388921.7165,100000002,100000000,100000001
Graphene,MEAN,False,256,32,0.65,Mix47,2.5805007048637534,0.48963461393953417,0.2348301608021584,70060,0,0,0,0,0,0,31029284.258312505,100000002,100000000,100000001
Graphene,MEAN,False,128,32,0.65,Mix47,2.5183081502523343,0.4714129617332037,0.21892605122776235,163312,0,0,0,0,0,0,32765419.614687502,100000002,100000000,100000002
Graphene,MEAN,False,64,32,0.65,Mix47,2.474140972094907,0.5006662415743254,0.1755050337678091,375700,0,0,0,0,0,0,39535444.465625,100000003,100000000,100000000
Hydra,MEAN,False,4096,32,0.65,Mix47,2.594126772586244,0.497980122904283,0.24557604219094592,1984,0,0,0,0,0,0,30000977.164125003,100000002,100000000,100000001
Hydra,MEAN,False,2048,32,0.65,Mix47,2.6043190442857673,0.498512940882477,0.24463662102344277,4268,0,0,0,0,0,0,30083661.3803125,100000002,100000000,100000001
Hydra,MEAN,False,1024,32,0.65,Mix47,2.6054984405701322,0.5404976630070146,0.21484533973800463,13531,0,0,0,0,0,0,33803772.66806251,100000002,100000000,100000001
Hydra,MEAN,False,512,32,0.65,Mix47,2.5909376877943986,0.5437518182720958,0.20721646672160043,33497,0,0,0,0,0,0,34789906.627375,100000002,100000000,100000001
Hydra,MEAN,False,256,32,0.65,Mix47,2.5824449937936103,0.5298594027082524,0.1930107179545447,82809,0,0,0,0,0,0,36738835.17187501,100000002,100000000,100000001
Hydra,MEAN,False,128,32,0.65,Mix47,2.525316856550288,0.48061480091536357,0.16574793306528357,198066,0,0,0,0,0,0,41424658.3445625,100000002,100000000,100000001
Hydra,MEAN,False,64,32,0.65,Mix47,2.437045498639361,0.4194219965597666,0.14185988732426863,429429,0,0,0,0,0,0,46774984.2291875,100000002,100000000,100000002
PARA,MEAN,False,4096,32,0.65,Mix47,2.6440627334542093,0.5517240770511364,0.18720423357727337,121063,0,0,0,0,0,0,38020066.932375,100000002,100000000,100000001
PARA,MEAN,False,2048,32,0.65,Mix47,2.6064064635542805,0.5231746872014406,0.17525831300329642,243122,0,0,0,0,0,0,39937904.7166875,100000002,100000000,100000002
PARA,MEAN,False,1024,32,0.65,Mix47,2.5150342581608647,0.4747875603418193,0.1575628448138709,485662,0,0,0,0,0,0,43269804.24143751,100000003,100000000,100000002
PARA,MEAN,False,512,32,0.65,Mix47,2.363547713409446,0.40016154681709626,0.13313457601871906,962164,0,0,0,0,0,0,49318369.93925001,100000002,100000000,100000002
PARA,MEAN,False,256,32,0.65,Mix47,2.148393165222431,0.304368959217801,0.10531845202157197,1862006,0,0,0,0,0,0,59534766.218125,100000002,100000000,100000001
PARA,MEAN,False,128,32,0.65,Mix47,1.8775683702889159,0.20424166641919383,0.07810664138804604,3465659,0,0,0,0,0,0,76513326.8523125,100000003,100000000,100000001
PARA,MEAN,False,64,32,0.65,Mix47,1.5707619109222832,0.12845634467903788,0.05364169125496274,6126605,0,0,0,0,0,0,106478930.804375,100000003,100000000,100000001
REGA,MEAN,False,4096,32,0.65,Mix47,2.7067973634711753,0.585436809742193,0.2020762783705948,0,0,0,0,0,0,0,35908684.7483125,100000003,100000000,100000001
REGA,MEAN,False,2048,32,0.65,Mix47,2.6980795151529673,0.5844625846954229,0.20214426095096186,0,0,0,0,0,0,0,35905625.0459375,100000003,100000000,100000003
REGA,MEAN,False,1024,32,0.65,Mix47,2.709681899070747,0.5849217605143605,0.2016316834119997,0,0,0,0,0,0,0,35973051.481625,100000003,100000000,100000001
REGA,MEAN,False,512,32,0.65,Mix47,2.7067116161233393,0.5853708815660891,0.2029268714632231,0,0,0,0,0,0,0,35777746.856000006,100000002,100000000,100000001
REGA,MEAN,False,256,32,0.65,Mix47,2.6930448698156564,0.5711111902544307,0.19514704203600527,0,0,0,0,0,0,0,38137152.2843125,100000003,100000000,100000001
REGA,MEAN,False,128,32,0.65,Mix47,2.579064030344029,0.4737356143311542,0.16012281913282952,0,0,0,0,0,0,0,46148568.527375,100000002,100000000,100000001
REGA,MEAN,False,64,32,0.65,Mix47,2.228955247015156,0.29791168999602685,0.09878179996203658,0,0,0,0,0,0,0,69837365.35718751,100000002,100000000,100000003
RFM,MEAN,False,4096,32,0.65,Mix47,2.6501070841998633,0.567312904331353,0.19579890160733274,0,32584,0,0,0,0,0,36952428.3378125,100000002,100000000,100000001
RFM,MEAN,False,2048,32,0.65,Mix47,2.6501070841998633,0.567312904331353,0.19579890160733274,0,32584,0,0,0,0,0,36952428.3378125,100000002,100000000,100000001
RFM,MEAN,False,1024,32,0.65,Mix47,2.6501070841998633,0.567312904331353,0.19579890160733274,0,32584,0,0,0,0,0,36952428.3378125,100000002,100000000,100000001
RFM,MEAN,False,512,32,0.65,Mix47,2.6501564837852034,0.5598764706471211,0.19153916763138878,0,45656,0,0,0,0,0,37688451.609812506,100000003,100000000,100000001
RFM,MEAN,False,256,32,0.65,Mix47,2.5973745427224855,0.5188062519245442,0.1744421409728226,0,117393,0,0,0,0,0,41079525.031312495,100000003,100000000,100000001
RFM,MEAN,False,128,32,0.65,Mix47,2.482293847982342,0.4538779918859959,0.149590061388603,0,277404,0,0,0,0,0,47539556.32175001,100000002,100000000,100000003
RFM,MEAN,False,64,32,0.65,Mix47,2.281414269666492,0.3406589427247735,0.10757286799904325,0,733738,0,0,0,0,0,65882242.7441875,100000002,100000000,100000001
TWiCe-Ideal,MEAN,False,4096,32,0.65,Mix47,2.527035948146639,0.493333924018485,0.24466189950141773,2016,0,0,0,0,0,0,30150323.956125002,100000003,100000000,100000002
TWiCe-Ideal,MEAN,False,2048,32,0.65,Mix47,2.568428995024876,0.4970467099894236,0.24480985126974228,4032,0,0,0,0,0,0,30098320.962750006,100000003,100000000,100000001
TWiCe-Ideal,MEAN,False,1024,32,0.65,Mix47,2.5923635659173363,0.49789730995443904,0.24522141092245864,8052,0,0,0,0,0,0,30041433.608937502,100000002,100000000,100000002
TWiCe-Ideal,MEAN,False,512,32,0.65,Mix47,2.5897733376057688,0.49446510594359916,0.2421845272984514,25162,0,0,0,0,0,0,30312126.964375,100000003,100000000,100000000
TWiCe-Ideal,MEAN,False,256,32,0.65,Mix47,2.577995964456758,0.49007527967959114,0.23549093279379912,64169,0,0,0,0,0,0,30964548.334500004,100000002,100000000,100000001
TWiCe-Ideal,MEAN,False,128,32,0.65,Mix47,2.522826584940542,0.477547342825822,0.2104466068127487,168169,0,0,0,0,0,0,33970107.964875,100000002,100000000,100000002
TWiCe-Ideal,MEAN,False,64,32,0.65,Mix47,2.4723232564571025,0.5010925646898099,0.17537546184864353,373195,0,0,0,0,0,0,39570453.29800001,100000002,100000000,100000001
Dummy,NONE,False,0,0,0.0,Mix47,1.9097857168925718,0.25779638261043986,0.10590380887821084,0,0,0,0,0,0,0,73152934.5744375,100000003,100000000,100000001
AQUA,NONE,False,4096,0,0.0,Mix47,1.7168486577694764,0.20414296553227307,0.07494439167468371,0,0,0,0,0,11111,8800,100657270.5835,100000003,100000000,100000002
AQUA,NONE,False,2048,0,0.0,Mix47,1.5409379513455324,0.17453498082184324,0.06578551873680707,0,0,0,0,0,20990,17178,112560636.38393751,100000002,100000000,100000002
AQUA,NONE,False,1024,0,0.0,Mix47,1.2646468806258606,0.14058700317721706,0.053673323570152295,0,0,0,0,0,40493,34704,136119373.9185,100000002,100000000,100000001
AQUA,NONE,False,512,0,0.0,Mix47,0.9277892459226981,0.10615736326978055,0.04063954138401551,0,0,0,0,0,73681,65857,177645124.8295,100000002,100000000,100000001
AQUA,NONE,False,256,0,0.0,Mix47,0.6006899933525846,0.07008950468297243,0.026846608333333334,0,0,0,0,0,117502,107108,219382289.1664375,100000003,100000000,80539825
AQUA,NONE,False,128,0,0.0,Mix47,0.33372637845527686,0.0344798903218411,0.013911122333333333,0,0,0,0,0,146149,124971,232718389.835875,100000002,100000000,41733367
AQUA,NONE,False,64,0,0.0,Mix47,0.19146213273215093,0.020103309333333333,0.0077521203333333335,0,0,0,0,0,162711,131122,273454431.831125,100000002,60309928,23256361
Graphene,NONE,False,4096,0,0.0,Mix47,1.9281779563219112,0.25920268145796055,0.10509708122076816,12168,0,0,0,0,0,0,73539248.2313125,100000002,100000000,100000001
Graphene,NONE,False,2048,0,0.0,Mix47,1.9123495631122769,0.2551423884608691,0.10506483679192694,24408,0,0,0,0,0,0,73581340.07625002,100000002,100000000,100000001
Graphene,NONE,False,1024,0,0.0,Mix47,1.9122547762769042,0.2542722570354845,0.10456572023261769,49286,0,0,0,0,0,0,73791500.31625,100000002,100000000,100000001
Graphene,NONE,False,512,0,0.0,Mix47,1.8815537833200824,0.25159342544715435,0.10316222281555401,105893,0,0,0,0,0,0,74484527.33481249,100000002,100000000,100000001
Graphene,NONE,False,256,0,0.0,Mix47,1.8508904541252182,0.2476280017060876,0.10116750291757465,223417,0,0,0,0,0,0,75309762.8510625,100000002,100000000,100000001
Graphene,NONE,False,128,0,0.0,Mix47,1.7642055681925597,0.23826663463155878,0.09547648925417519,482923,0,0,0,0,0,0,78282950.21281251,100000002,100000000,100000001
Graphene,NONE,False,64,0,0.0,Mix47,1.6481239323247365,0.22113619191606929,0.0877337809379821,968403,0,0,0,0,0,0,82643653.357,100000002,100000000,100000000
Hydra,NONE,False,4096,0,0.0,Mix47,1.9059204520660253,0.2567116793653463,0.10541903152738481,12339,0,0,0,0,0,0,73374468.2011875,100000002,100000000,100000001
Hydra,NONE,False,2048,0,0.0,Mix47,1.9062657505204486,0.25681008468959704,0.1049410913201547,24776,0,0,0,0,0,0,73624603.3449375,100000002,100000000,100000003
Hydra,NONE,False,1024,0,0.0,Mix47,1.9150267782019095,0.25523306653412514,0.10470973959728051,49535,0,0,0,0,0,0,73592473.67975001,100000002,100000000,100000002
Hydra,NONE,False,512,0,0.0,Mix47,1.893121373915393,0.25666853471737355,0.10346435172442928,106232,0,0,0,0,0,0,73970628.451125,100000002,100000000,100000003
Hydra,NONE,False,256,0,0.0,Mix47,1.8714062661379545,0.2573511718871639,0.10169560445740738,221045,0,0,0,0,0,0,74151035.734375,100000003,100000000,100000001
Hydra,NONE,False,128,0,0.0,Mix47,1.8186890555042423,0.2507769980466102,0.0954899181531578,455753,0,0,0,0,0,0,76489429.6781875,100000003,100000000,100000002
Hydra,NONE,False,64,0,0.0,Mix47,1.7721982715537938,0.2531248849230992,0.08804929971108401,860308,0,0,0,0,0,0,79157051.8715,100000002,100000000,100000001
PARA,NONE,False,4096,0,0.0,Mix47,1.968153350633401,0.2728773582511548,0.10793653569161711,261059,0,0,0,0,0,0,69908445.86525,100000002,100000000,100000000
PARA,NONE,False,2048,0,0.0,Mix47,1.9659834153574365,0.27574240741006323,0.10511997392721979,494804,0,0,0,0,0,0,70158794.933125,100000002,100000000,100000003
PARA,NONE,False,1024,0,0.0,Mix47,1.9094434617812106,0.27261454760316445,0.09595985848734699,942465,0,0,0,0,0,0,74003744.46000001,100000002,100000000,100000002
PARA,NONE,False,512,0,0.0,Mix47,1.7912314101305993,0.23856701800574548,0.0804891857387266,1808191,0,0,0,0,0,0,83776269.4560625,100000002,100000000,100000001
PARA,NONE,False,256,0,0.0,Mix47,1.4961636419973725,0.18549375748583244,0.05799787283641963,3662192,0,0,0,0,0,0,109381355.820875,100000002,100000000,100000002
PARA,NONE,False,128,0,0.0,Mix47,1.0873216708228086,0.12004739058017082,0.03718053496315819,7571507,0,0,0,0,0,0,161033055.88675,100000002,100000000,100000003
PARA,NONE,False,64,0,0.0,Mix47,0.7038055164683484,0.07106949938225325,0.02368794,10151222,0,0,0,0,0,0,171521156.9933125,100000002,100000000,71063820
REGA,NONE,False,4096,0,0.0,Mix47,1.9097857168925718,0.25779638261043986,0.10590380887821084,0,0,0,0,0,0,0,73152934.5744375,100000003,100000000,100000001
REGA,NONE,False,2048,0,0.0,Mix47,1.9097857168925718,0.25779638261043986,0.10590380887821084,0,0,0,0,0,0,0,73152934.5744375,100000003,100000000,100000001
REGA,NONE,False,1024,0,0.0,Mix47,1.9097857168925718,0.25779638261043986,0.10590380887821084,0,0,0,0,0,0,0,73152934.5744375,100000003,100000000,100000001
REGA,NONE,False,512,0,0.0,Mix47,1.9097857168925718,0.25779638261043986,0.10590380887821084,0,0,0,0,0,0,0,73152934.5744375,100000003,100000000,100000001
REGA,NONE,False,256,0,0.0,Mix47,2.1336326748765293,0.3328566925353235,0.11269447880605538,0,0,0,0,0,0,0,67362654.798875,100000003,100000000,100000000
REGA,NONE,False,128,0,0.0,Mix47,1.9994852125474734,0.3110173221097549,0.08413030603214883,0,0,0,0,0,0,0,84871747.7318125,100000002,100000000,100000000
REGA,NONE,False,64,0,0.0,Mix47,1.6280019521045417,0.20474145754452677,0.051325737749636044,0,0,0,0,0,0,0,129233782.3043125,100000002,100000000,100000000
RFM,NONE,False,4096,0,0.0,Mix47,1.8523765230841491,0.2456185193062444,0.0993944968753839,0,65383,0,0,0,0,0,76738141.381125,100000002,100000000,100000000
RFM,NONE,False,2048,0,0.0,Mix47,1.8523765230841491,0.2456185193062444,0.0993944968753839,0,65383,0,0,0,0,0,76738141.381125,100000002,100000000,100000000
RFM,NONE,False,1024,0,0.0,Mix47,1.8523765230841491,0.2456185193062444,0.0993944968753839,0,65383,0,0,0,0,0,76738141.381125,100000002,100000000,100000000
RFM,NONE,False,512,0,0.0,Mix47,1.8544856362579678,0.24301049212866416,0.09750715273218662,0,89084,0,0,0,0,0,77798703.2993125,100000002,100000000,100000001
RFM,NONE,False,256,0,0.0,Mix47,1.7769841746947403,0.22495021497446027,0.08850181153644585,0,211047,0,0,0,0,0,83871688.60131252,100000003,100000000,100000003
RFM,NONE,False,128,0,0.0,Mix47,1.6131850971124504,0.1969714516570455,0.07511104518097375,0,467160,0,0,0,0,0,95675690.4610625,100000002,100000000,100000002
RFM,NONE,False,64,0,0.0,Mix47,1.3904145049371601,0.1548246266695585,0.05526088291764011,0,1129959,0,0,0,0,0,124585143.92681251,100000003,100000000,100000001
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix47,1.9258538397923066,0.25682195979178446,0.10497117268038426,12384,0,0,0,0,0,0,73671998.1253125,100000003,100000000,100000001
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix47,1.9123495631122769,0.2551599920767719,0.10506935133986642,24768,0,0,0,0,0,0,73576464.73175001,100000002,100000000,100000001
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix47,1.9122547762769042,0.25419264652142665,0.10456337866181196,49464,0,0,0,0,0,0,73793864.45281251,100000002,100000000,100000001
TWiCe-Ideal,NONE,False,512,0,0.0,Mix47,1.8815537833200824,0.2520799984042328,0.10309927468856808,99438,0,0,0,0,0,0,74582378.77387501,100000002,100000000,100000001
TWiCe-Ideal,NONE,False,256,0,0.0,Mix47,1.8410120963696164,0.24681397100355423,0.10121320849591185,214374,0,0,0,0,0,0,75317355.3075625,100000003,100000000,100000002
TWiCe-Ideal,NONE,False,128,0,0.0,Mix47,1.7673021572873793,0.23807245909561614,0.09552091579156406,484432,0,0,0,0,0,0,78242538.275125,100000002,100000000,100000001
TWiCe-Ideal,NONE,False,64,0,0.0,Mix47,1.646408185309031,0.21950126358426647,0.0872223277631771,973162,0,0,0,0,0,0,83112129.1813125,100000003,100000000,100000000
BlockHammer,NONE,False,4096,0,0.0,Mix47,2.6571618042245206,0.6176225755380202,0.016807321,0,0,0,0,0,0,0,161620044.7734375,100000002,100000000,50421963
BlockHammer,NONE,False,2048,0,0.0,Mix47,2.680713758245574,0.6699137834358994,0.008235530333333333,0,0,0,0,0,0,0,159351703.44537503,100000003,100000000,24706591
BlockHammer,NONE,False,1024,0,0.0,Mix47,2.7005574922753257,0.6954795546780427,0.004363107333333333,0,0,0,0,0,0,0,140409640.802,100000002,100000000,13089322
BlockHammer,NONE,False,512,0,0.0,Mix47,2.8617798152377754,0.40436353052920193,0.002122872666666667,0,0,0,0,0,0,0,134391164.145875,100000002,100000000,6368618
BlockHammer,NONE,False,256,0,0.0,Mix47,2.502825201516842,0.015709442,0.0009664463333333333,0,0,0,0,0,0,0,133168399.5435,100000003,47128326,2899339
BlockHammer,NONE,False,128,0,0.0,Mix47,3.0067684762461386,0.007049896333333333,0.000203642,0,0,0,0,0,0,0,130786390.3943125,100000002,21149689,610926
BlockHammer,NONE,False,64,0,0.0,Mix47,1.6457455331546371,0.003315915333333333,0.00010966066666666667,0,0,0,0,0,0,0,130464935.6343125,100000003,9947746,328982
AQUA,MEAN,False,4096,32,0.65,Mix50,3.1232434020390656,3.6304241667750046,0.34462102381349863,0,0,0,0,0,1540,368,23082233.570687503,100000001,100000001,100000001
AQUA,MEAN,False,2048,32,0.65,Mix50,3.104717783174398,3.453084853033084,0.32149727930036637,0,0,0,0,0,3417,874,25726511.930875,100000001,100000001,100000001
AQUA,MEAN,False,1024,32,0.65,Mix50,3.04441382643663,3.242572571448546,0.23878965785764464,0,0,0,0,0,8799,2947,33682671.6245,100000001,100000001,100000001
AQUA,MEAN,False,512,32,0.65,Mix50,2.7928681375809283,2.82642521571489,0.16846958377049223,0,0,0,0,0,20785,8600,48545468.85637501,100000001,100000001,100000001
AQUA,MEAN,False,256,32,0.65,Mix50,2.4235276693908894,2.4272491187447396,0.10189223746244101,0,0,0,0,0,48325,20710,77658308.749375,100000001,100000001,100000001
AQUA,MEAN,False,128,32,0.65,Mix50,1.9712869637493342,2.119105667910419,0.049536150746098115,0,0,0,0,0,121543,56682,166923020.73681253,100000001,100000001,100000001
AQUA,MEAN,False,64,32,0.65,Mix50,1.6081895087925107,1.8484550261839197,0.025913728333333334,0,0,0,0,0,194676,95189,291017091.22900003,100000001,100000001,77741185
Graphene,MEAN,False,4096,32,0.65,Mix50,3.2183291632370006,3.775785300090162,0.368032660601778,1728,0,0,0,0,0,0,20241986.827687502,100000001,100000001,100000001
Graphene,MEAN,False,2048,32,0.65,Mix50,3.3487689590552723,3.8045558947655285,0.3706038352738014,4178,0,0,0,0,0,0,20085787.2764375,100000001,100000001,100000001
Graphene,MEAN,False,1024,32,0.65,Mix50,3.405547200423977,3.8213286232146704,0.3689651811141027,10024,0,0,0,0,0,0,20140980.5845,100000001,100000001,100000001
